Round,Type,Year,Period,TeamA,TeamB,TeamAScore,TeamBScore,DivisionGame,ConferenceGame,Game_ID,RoadJersey,HomeJersey,JerseyClashAdjusted
Regular,Regular Season,2027,9,Lincoln,Jacksonville,0.0,0.0,0,0,2027_263,Icon,Association,False
Regular,Regular Season,2027,9,Kentucky,Providence,0.0,0.0,0,1,2027_264,Icon,Association,False
Regular,Regular Season,2027,9,Lansing,Pittsburgh,0.0,0.0,0,1,2027_265,Icon,Association,False
Regular,Regular Season,2027,9,Des Moines,Cincinnati,0.0,0.0,1,1,2027_266,Icon,Association,False
Regular,Regular Season,2027,9,Nashville,Little Rock,0.0,0.0,1,1,2027_267,Icon,Association,False
Regular,Regular Season,2027,9,Manchester,Birmingham,0.0,0.0,0,1,2027_268,Statement,Statement,True
Regular,Regular Season,2027,9,Baltimore,Buffalo,0.0,0.0,1,1,2027_269,Icon,Association,True
Regular,Regular Season,2027,9,Tampa Bay,Columbus,0.0,0.0,0,1,2027_270,Icon,Association,False
Regular,Regular Season,2027,10,Albuquerque,Tulsa,0.0,0.0,1,1,2027_271,Association,Statement,True
Regular,Regular Season,2027,10,Lincoln,Austin,0.0,0.0,0,1,2027_272,Statement,Association,False
Regular,Regular Season,2027,10,Boise,Lansing,0.0,0.0,0,0,2027_273,Icon,Association,False
Regular,Regular Season,2027,10,Anaheim,Kentucky,0.0,0.0,0,0,2027_274,Icon,Association,False
Regular,Regular Season,2027,10,Vancouver,Jacksonville,0.0,0.0,0,0,2027_275,Icon,Association,False
Regular,Regular Season,2027,10,Vegas,Providence,0.0,0.0,0,0,2027_276,Statement,Association,False
Regular,Regular Season,2027,10,El Paso,Pittsburgh,0.0,0.0,0,0,2027_277,Statement,Association,False
Regular,Regular Season,2027,10,San Jose,Cincinnati,0.0,0.0,0,0,2027_278,Icon,Association,False
Regular,Regular Season,2027,10,Honolulu,Little Rock,0.0,0.0,0,0,2027_279,Icon,Association,False
Regular,Regular Season,2027,10,San Diego,Birmingham,0.0,0.0,0,0,2027_280,Icon,Association,False
Regular,Regular Season,2027,10,St. Louis,Buffalo,0.0,0.0,0,0,2027_281,Statement,Association,False
Regular,Regular Season,2027,10,Seattle,Columbus,0.0,0.0,0,0,2027_282,Icon,Association,False
Regular,Regular Season,2027,10,Anchorage,Tampa Bay,0.0,0.0,0,0,2027_283,Icon,Association,False
Regular,Regular Season,2027,10,Des Moines,Baltimore,0.0,0.0,0,1,2027_284,Icon,Association,False
Regular,Regular Season,2027,10,Nashville,Manchester,0.0,0.0,0,1,2027_285,Icon,Association,False
Regular,Regular Season,2027,10,Austin,Tulsa,0.0,0.0,1,1,2027_286,Association,Statement,True
Regular,Regular Season,2027,10,Albuquerque,Lansing,0.0,0.0,0,0,2027_287,Icon,Statement,False
Regular,Regular Season,2027,10,Lincoln,Kentucky,0.0,0.0,0,0,2027_288,Icon,Association,False
Regular,Regular Season,2027,10,Boise,Jacksonville,0.0,0.0,0,0,2027_289,Icon,Association,False
Regular,Regular Season,2027,10,Anaheim,Providence,0.0,0.0,0,0,2027_290,Icon,Association,False
Regular,Regular Season,2027,10,Vancouver,Pittsburgh,0.0,0.0,0,0,2027_291,Icon,Statement,False
Regular,Regular Season,2027,10,Vegas,Cincinnati,0.0,0.0,0,0,2027_292,Icon,Association,False
Regular,Regular Season,2027,10,El Paso,Little Rock,0.0,0.0,0,0,2027_293,Icon,Statement,False
Regular,Regular Season,2027,10,San Jose,Birmingham,0.0,0.0,0,0,2027_294,Icon,Statement,False
Regular,Regular Season,2027,10,Honolulu,Buffalo,0.0,0.0,0,0,2027_295,Icon,Association,False
Regular,Regular Season,2027,10,San Diego,Columbus,0.0,0.0,0,0,2027_296,Icon,Association,False
Regular,Regular Season,2027,10,St. Louis,Tampa Bay,0.0,0.0,0,0,2027_297,Icon,Association,False
Regular,Regular Season,2027,10,Seattle,Baltimore,0.0,0.0,0,0,2027_298,Statement,Association,False
Regular,Regular Season,2027,10,Anchorage,Manchester,0.0,0.0,0,0,2027_299,Icon,Association,False
Regular,Regular Season,2027,10,Des Moines,Nashville,0.0,0.0,0,1,2027_300,Icon,Association,False
Regular,Regular Season,2027,11,Tulsa,Honolulu,0.0,0.0,0,1,2027_301,Icon,Association,False
Regular,Regular Season,2027,11,San Jose,San Diego,0.0,0.0,1,1,2027_302,Statement,Association,False
Regular,Regular Season,2027,11,El Paso,St. Louis,0.0,0.0,1,1,2027_303,Icon,Association,False
Regular,Regular Season,2027,11,Vegas,Seattle,0.0,0.0,0,1,2027_304,Icon,Association,False
Regular,Regular Season,2027,11,Vancouver,Anchorage,0.0,0.0,1,1,2027_305,Icon,Association,False
Regular,Regular Season,2027,11,Anaheim,Des Moines,0.0,0.0,0,0,2027_306,Statement,Statement,False
Regular,Regular Season,2027,11,Boise,Nashville,0.0,0.0,0,0,2027_307,Icon,Association,False
Regular,Regular Season,2027,11,Lincoln,Manchester,0.0,0.0,0,0,2027_308,Statement,Association,False
Regular,Regular Season,2027,11,Albuquerque,Baltimore,0.0,0.0,0,0,2027_309,Icon,Association,False
Regular,Regular Season,2027,11,Austin,Tampa Bay,0.0,0.0,0,0,2027_310,Icon,Statement,False
Regular,Regular Season,2027,11,Lansing,Columbus,0.0,0.0,1,1,2027_311,Icon,Association,False
Regular,Regular Season,2027,11,Kentucky,Buffalo,0.0,0.0,0,1,2027_312,Icon,Association,False
Regular,Regular Season,2027,11,Jacksonville,Birmingham,0.0,0.0,1,1,2027_313,Icon,Association,False
Regular,Regular Season,2027,11,Providence,Little Rock,0.0,0.0,0,1,2027_314,Icon,Association,False
Regular,Regular Season,2027,11,Pittsburgh,Cincinnati,0.0,0.0,0,1,2027_315,Icon,Association,False
Regular,Regular Season,2027,11,Tulsa,Vegas,0.0,0.0,0,1,2027_316,Icon,Association,False
Regular,Regular Season,2027,11,Vancouver,El Paso,0.0,0.0,0,1,2027_317,Icon,Association,False
Regular,Regular Season,2027,11,Anaheim,San Jose,0.0,0.0,1,1,2027_318,Icon,Association,False
Regular,Regular Season,2027,11,Boise,Honolulu,0.0,0.0,0,1,2027_319,Icon,Association,False
Regular,Regular Season,2027,11,Lincoln,San Diego,0.0,0.0,0,1,2027_320,Icon,Association,False
Regular,Regular Season,2027,11,Albuquerque,St. Louis,0.0,0.0,1,1,2027_321,Icon,Association,False
Regular,Regular Season,2027,11,Austin,Seattle,0.0,0.0,0,1,2027_322,Statement,Statement,False
Regular,Regular Season,2027,11,Lansing,Anchorage,0.0,0.0,0,0,2027_323,Icon,Statement,True
Regular,Regular Season,2027,11,Kentucky,Des Moines,0.0,0.0,1,1,2027_324,Statement,Association,False
Regular,Regular Season,2027,11,Jacksonville,Nashville,0.0,0.0,1,1,2027_325,Statement,Association,False
Regular,Regular Season,2027,11,Providence,Manchester,0.0,0.0,1,1,2027_326,Icon,Association,False
Regular,Regular Season,2027,11,Pittsburgh,Baltimore,0.0,0.0,1,1,2027_327,Icon,Association,False
Regular,Regular Season,2027,11,Cincinnati,Tampa Bay,0.0,0.0,0,1,2027_328,Icon,Association,False
Regular,Regular Season,2027,11,Little Rock,Columbus,0.0,0.0,0,1,2027_329,Icon,Association,False
Regular,Regular Season,2027,11,Birmingham,Buffalo,0.0,0.0,0,1,2027_330,Icon,Statement,False
Regular,Regular Season,2027,12,Lansing,Tulsa,0.0,0.0,0,0,2027_331,Statement,Association,False
Regular,Regular Season,2027,12,Austin,Kentucky,0.0,0.0,0,0,2027_332,Icon,Association,False
Regular,Regular Season,2027,12,Albuquerque,Jacksonville,0.0,0.0,0,0,2027_333,Icon,Statement,False
Regular,Regular Season,2027,12,Lincoln,Providence,0.0,0.0,0,0,2027_334,Icon,Association,False
Regular,Regular Season,2027,12,Boise,Pittsburgh,0.0,0.0,0,0,2027_335,Icon,Association,False
Regular,Regular Season,2027,12,Anaheim,Cincinnati,0.0,0.0,0,0,2027_336,Icon,Statement,False
Regular,Regular Season,2027,12,Vancouver,Little Rock,0.0,0.0,0,0,2027_337,Statement,Association,False
Regular,Regular Season,2027,12,Vegas,Birmingham,0.0,0.0,0,0,2027_338,Icon,Association,False
Regular,Regular Season,2027,12,El Paso,Buffalo,0.0,0.0,0,0,2027_339,Icon,Association,False
Regular,Regular Season,2027,12,San Jose,Columbus,0.0,0.0,0,0,2027_340,Statement,Association,False
Regular,Regular Season,2027,12,Honolulu,Tampa Bay,0.0,0.0,0,0,2027_341,Icon,Association,False
Regular,Regular Season,2027,12,San Diego,Baltimore,0.0,0.0,0,0,2027_342,Icon,Association,False
Regular,Regular Season,2027,12,St. Louis,Manchester,0.0,0.0,0,0,2027_343,Icon,Statement,False
Regular,Regular Season,2027,12,Seattle,Nashville,0.0,0.0,0,0,2027_344,Icon,Association,False
Regular,Regular Season,2027,12,Anchorage,Des Moines,0.0,0.0,0,0,2027_345,Statement,Statement,False
Regular,Regular Season,2027,12,San Diego,Seattle,0.0,0.0,0,1,2027_346,Icon,Association,False
Regular,Regular Season,2027,12,Honolulu,Anchorage,0.0,0.0,0,1,2027_347,Statement,Association,False
Regular,Regular Season,2027,12,San Jose,Tulsa,0.0,0.0,0,1,2027_348,Icon,Association,False
Regular,Regular Season,2027,12,El Paso,Austin,0.0,0.0,1,1,2027_349,Icon,Association,False
Regular,Regular Season,2027,12,Vegas,Albuquerque,0.0,0.0,0,1,2027_350,Icon,Association,False
Regular,Regular Season,2027,12,Vancouver,Lincoln,0.0,0.0,1,1,2027_351,Icon,Association,False
Regular,Regular Season,2027,12,Anaheim,Boise,0.0,0.0,0,1,2027_352,Icon,Association,False
Regular,Regular Season,2027,12,St. Louis,Baltimore,0.0,0.0,0,0,2027_353,Icon,Association,False
Regular,Regular Season,2027,12,Tampa Bay,Manchester,0.0,0.0,0,1,2027_354,Icon,Association,False
Regular,Regular Season,2027,12,Columbus,Nashville,0.0,0.0,0,1,2027_355,Icon,Association,False
Regular,Regular Season,2027,12,Buffalo,Des Moines,0.0,0.0,0,1,2027_356,Icon,Association,False
Regular,Regular Season,2027,12,Birmingham,Lansing,0.0,0.0,0,1,2027_357,Icon,Association,False
Regular,Regular Season,2027,12,Little Rock,Kentucky,0.0,0.0,0,1,2027_358,Icon,Association,False
Regular,Regular Season,2027,12,Cincinnati,Jacksonville,0.0,0.0,0,1,2027_359,Statement,Association,False
Regular,Regular Season,2027,12,Pittsburgh,Providence,0.0,0.0,1,1,2027_360,Statement,Association,False
Regular,Regular Season,2027,13,Tulsa,Lansing,0.0,0.0,0,0,2027_361,Icon,Association,False
Regular,Regular Season,2027,13,Kentucky,Austin,0.0,0.0,0,0,2027_362,Statement,Association,False
Regular,Regular Season,2027,13,Jacksonville,Albuquerque,0.0,0.0,0,0,2027_363,Statement,Association,False
Regular,Regular Season,2027,13,Providence,Lincoln,0.0,0.0,0,0,2027_364,Statement,Association,False
Regular,Regular Season,2027,13,Pittsburgh,Boise,0.0,0.0,0,0,2027_365,Statement,Association,False
Regular,Regular Season,2027,13,Cincinnati,Anaheim,0.0,0.0,0,0,2027_366,Icon,Association,False
Regular,Regular Season,2027,13,Little Rock,Vancouver,0.0,0.0,0,0,2027_367,Icon,Statement,False
Regular,Regular Season,2027,13,Birmingham,Vegas,0.0,0.0,0,0,2027_368,Statement,Association,False
Regular,Regular Season,2027,13,Buffalo,El Paso,0.0,0.0,0,0,2027_369,Icon,Association,False
Regular,Regular Season,2027,13,Columbus,San Jose,0.0,0.0,0,0,2027_370,Icon,Association,False
Regular,Regular Season,2027,13,Tampa Bay,Honolulu,0.0,0.0,0,0,2027_371,Statement,Association,False
Regular,Regular Season,2027,13,Baltimore,San Diego,0.0,0.0,0,0,2027_372,Icon,Association,False
Regular,Regular Season,2027,13,Manchester,St. Louis,0.0,0.0,0,0,2027_373,Icon,Association,True
Regular,Regular Season,2027,13,Nashville,Seattle,0.0,0.0,0,0,2027_374,Icon,Association,False
Regular,Regular Season,2027,13,Des Moines,Anchorage,0.0,0.0,0,0,2027_375,Icon,Association,False
Regular,Regular Season,2027,13,Tampa Bay,Tulsa,0.0,0.0,0,0,2027_376,Icon,Association,False
Regular,Regular Season,2027,13,Columbus,Baltimore,0.0,0.0,0,1,2027_377,Icon,Association,False
Regular,Regular Season,2027,13,Buffalo,Manchester,0.0,0.0,1,1,2027_378,Icon,Association,False
Regular,Regular Season,2027,13,Birmingham,Nashville,0.0,0.0,1,1,2027_379,Icon,Association,False
Regular,Regular Season,2027,13,Little Rock,Des Moines,0.0,0.0,0,1,2027_380,Icon,Association,False
Regular,Regular Season,2027,13,Cincinnati,Anchorage,0.0,0.0,0,0,2027_381,Icon,Association,False
Regular,Regular Season,2027,13,Pittsburgh,Seattle,0.0,0.0,0,0,2027_382,Icon,Association,False
Regular,Regular Season,2027,13,Providence,St. Louis,0.0,0.0,0,0,2027_383,Icon,Association,False
Regular,Regular Season,2027,13,Jacksonville,San Diego,0.0,0.0,0,0,2027_384,Statement,Association,False
Regular,Regular Season,2027,13,Kentucky,Honolulu,0.0,0.0,0,0,2027_385,Icon,Association,False
Regular,Regular Season,2027,13,Lansing,San Jose,0.0,0.0,0,0,2027_386,Icon,Association,False
Regular,Regular Season,2027,13,Austin,El Paso,0.0,0.0,1,1,2027_387,Icon,Association,False
Regular,Regular Season,2027,13,Albuquerque,Vegas,0.0,0.0,0,1,2027_388,Icon,Association,False
Regular,Regular Season,2027,13,Lincoln,Vancouver,0.0,0.0,1,1,2027_389,Icon,Association,False
Regular,Regular Season,2027,13,Boise,Anaheim,0.0,0.0,0,1,2027_390,Icon,Association,False
Regular,Regular Season,2027,14,Birmingham,Tulsa,0.0,0.0,0,0,2027_391,Icon,Association,False
Regular,Regular Season,2027,14,Little Rock,Buffalo,0.0,0.0,0,1,2027_392,Icon,Association,False
Regular,Regular Season,2027,14,Cincinnati,Columbus,0.0,0.0,1,1,2027_393,Icon,Association,False
Regular,Regular Season,2027,14,Pittsburgh,Tampa Bay,0.0,0.0,0,1,2027_394,Icon,Association,False
Regular,Regular Season,2027,14,Providence,Baltimore,0.0,0.0,1,1,2027_395,Icon,Association,False
Regular,Regular Season,2027,14,Jacksonville,Manchester,0.0,0.0,0,1,2027_396,Icon,Statement,False
Regular,Regular Season,2027,14,Kentucky,Nashville,0.0,0.0,0,1,2027_397,Icon,Association,False
Regular,Regular Season,2027,14,Lansing,Des Moines,0.0,0.0,1,1,2027_398,Icon,Association,False
Regular,Regular Season,2027,14,Austin,Anchorage,0.0,0.0,0,1,2027_399,Icon,Association,False
Regular,Regular Season,2027,14,Albuquerque,Seattle,0.0,0.0,0,1,2027_400,Icon,Association,False
Regular,Regular Season,2027,14,Lincoln,St. Louis,0.0,0.0,0,1,2027_401,Icon,Association,False
Regular,Regular Season,2027,14,Boise,San Diego,0.0,0.0,0,1,2027_402,Icon,Association,False
Regular,Regular Season,2027,14,Anaheim,Honolulu,0.0,0.0,1,1,2027_403,Statement,Association,False
Regular,Regular Season,2027,14,Vancouver,San Jose,0.0,0.0,0,1,2027_404,Icon,Association,False
Regular,Regular Season,2027,14,Vegas,El Paso,0.0,0.0,0,1,2027_405,Statement,Association,False
Regular,Regular Season,2027,14,Honolulu,St. Louis,0.0,0.0,0,1,2027_406,Icon,Association,False
Regular,Regular Season,2027,14,San Jose,Seattle,0.0,0.0,0,1,2027_407,Icon,Association,False
Regular,Regular Season,2027,14,El Paso,Anchorage,0.0,0.0,0,1,2027_408,Icon,Association,False
Regular,Regular Season,2027,14,Vegas,Tulsa,0.0,0.0,0,1,2027_409,Icon,Association,False
Regular,Regular Season,2027,14,Vancouver,Austin,0.0,0.0,0,1,2027_410,Icon,Statement,False
Regular,Regular Season,2027,14,Anaheim,Albuquerque,0.0,0.0,0,1,2027_411,Icon,Association,False
Regular,Regular Season,2027,14,Boise,Lincoln,0.0,0.0,1,1,2027_412,Icon,Association,False
Regular,Regular Season,2027,14,San Diego,Tampa Bay,0.0,0.0,0,0,2027_413,Icon,Association,False
Regular,Regular Season,2027,14,Columbus,Baltimore,0.0,0.0,0,1,2027_414,Icon,Association,False
Regular,Regular Season,2027,14,Buffalo,Manchester,0.0,0.0,1,1,2027_415,Statement,Association,False
Regular,Regular Season,2027,14,Birmingham,Nashville,0.0,0.0,1,1,2027_416,Icon,Association,False
Regular,Regular Season,2027,14,Little Rock,Des Moines,0.0,0.0,0,1,2027_417,Icon,Association,False
Regular,Regular Season,2027,14,Cincinnati,Lansing,0.0,0.0,1,1,2027_418,Statement,Association,False
Regular,Regular Season,2027,14,Pittsburgh,Kentucky,0.0,0.0,0,1,2027_419,Icon,Association,False
Regular,Regular Season,2027,14,Providence,Jacksonville,0.0,0.0,0,1,2027_420,Statement,Association,False
Regular,Regular Season,2027,15,Kentucky,Tulsa,0.0,0.0,0,0,2027_421,Icon,Association,False
Regular,Regular Season,2027,15,Lansing,Jacksonville,0.0,0.0,0,1,2027_422,Statement,Association,False
Regular,Regular Season,2027,15,Austin,Providence,0.0,0.0,0,0,2027_423,Icon,Association,False
Regular,Regular Season,2027,15,Albuquerque,Pittsburgh,0.0,0.0,0,0,2027_424,Icon,Association,False
Regular,Regular Season,2027,15,Lincoln,Cincinnati,0.0,0.0,0,0,2027_425,Statement,Association,False
Regular,Regular Season,2027,15,Boise,Little Rock,0.0,0.0,0,0,2027_426,Icon,Association,False
Regular,Regular Season,2027,15,Anaheim,Birmingham,0.0,0.0,0,0,2027_427,Icon,Association,False
Regular,Regular Season,2027,15,Vancouver,Buffalo,0.0,0.0,0,0,2027_428,Icon,Association,False
Regular,Regular Season,2027,15,Vegas,Columbus,0.0,0.0,0,0,2027_429,Icon,Statement,False
Regular,Regular Season,2027,15,El Paso,Tampa Bay,0.0,0.0,0,0,2027_430,Icon,Statement,False
Regular,Regular Season,2027,15,San Jose,Baltimore,0.0,0.0,0,0,2027_431,Icon,Association,False
Regular,Regular Season,2027,15,Honolulu,Manchester,0.0,0.0,0,0,2027_432,Icon,Association,False
Regular,Regular Season,2027,15,San Diego,Nashville,0.0,0.0,0,0,2027_433,Icon,Statement,False
Regular,Regular Season,2027,15,St. Louis,Des Moines,0.0,0.0,0,0,2027_434,Icon,Association,False
Regular,Regular Season,2027,15,Seattle,Anchorage,0.0,0.0,1,1,2027_435,Icon,Association,False
Regular,Regular Season,2027,15,Boise,Tulsa,0.0,0.0,0,1,2027_436,Icon,Association,False
Regular,Regular Season,2027,15,Anaheim,Lincoln,0.0,0.0,0,1,2027_437,Icon,Association,False
Regular,Regular Season,2027,15,Vancouver,Albuquerque,0.0,0.0,0,1,2027_438,Icon,Statement,False
Regular,Regular Season,2027,15,Vegas,Austin,0.0,0.0,0,1,2027_439,Association,Statement,True
Regular,Regular Season,2027,15,El Paso,Lansing,0.0,0.0,0,0,2027_440,Icon,Association,False
Regular,Regular Season,2027,15,San Jose,Kentucky,0.0,0.0,0,0,2027_441,Icon,Association,False
Regular,Regular Season,2027,15,Honolulu,Jacksonville,0.0,0.0,0,0,2027_442,Icon,Association,False
Regular,Regular Season,2027,15,San Diego,Providence,0.0,0.0,0,0,2027_443,Icon,Statement,False
Regular,Regular Season,2027,15,St. Louis,Pittsburgh,0.0,0.0,0,0,2027_444,Icon,Statement,False
Regular,Regular Season,2027,15,Seattle,Cincinnati,0.0,0.0,0,0,2027_445,Icon,Association,False
Regular,Regular Season,2027,15,Anchorage,Little Rock,0.0,0.0,0,0,2027_446,Icon,Association,False
Regular,Regular Season,2027,15,Des Moines,Birmingham,0.0,0.0,0,1,2027_447,Icon,Association,False
Regular,Regular Season,2027,15,Nashville,Buffalo,0.0,0.0,0,1,2027_448,Statement,Association,False
Regular,Regular Season,2027,15,Manchester,Columbus,0.0,0.0,0,1,2027_449,Icon,Association,False
Regular,Regular Season,2027,15,Baltimore,Tampa Bay,0.0,0.0,0,1,2027_450,Icon,Association,False
Regular,Regular Season,2027,16,Vegas,Tulsa,0.0,0.0,0,1,2027_451,Association,Statement,True
Regular,Regular Season,2027,16,El Paso,Vancouver,0.0,0.0,0,1,2027_452,Icon,Association,False
Regular,Regular Season,2027,16,San Jose,Anaheim,0.0,0.0,1,1,2027_453,Icon,Association,False
Regular,Regular Season,2027,16,Honolulu,Boise,0.0,0.0,0,1,2027_454,Icon,Association,False
Regular,Regular Season,2027,16,San Diego,Lincoln,0.0,0.0,0,1,2027_455,Icon,Statement,False
Regular,Regular Season,2027,16,St. Louis,Albuquerque,0.0,0.0,1,1,2027_456,Statement,Association,False
Regular,Regular Season,2027,16,Seattle,Austin,0.0,0.0,0,1,2027_457,Association,Statement,True
Regular,Regular Season,2027,16,Anchorage,Lansing,0.0,0.0,0,0,2027_458,Icon,Statement,False
Regular,Regular Season,2027,16,Des Moines,Kentucky,0.0,0.0,1,1,2027_459,Icon,Association,False
Regular,Regular Season,2027,16,Nashville,Jacksonville,0.0,0.0,1,1,2027_460,Statement,Association,False
Regular,Regular Season,2027,16,Manchester,Providence,0.0,0.0,1,1,2027_461,Icon,Association,False
Regular,Regular Season,2027,16,Baltimore,Pittsburgh,0.0,0.0,1,1,2027_462,Icon,Association,False
Regular,Regular Season,2027,16,Tampa Bay,Cincinnati,0.0,0.0,0,1,2027_463,Icon,Association,False
Regular,Regular Season,2027,16,Columbus,Little Rock,0.0,0.0,0,1,2027_464,Icon,Association,False
Regular,Regular Season,2027,16,Buffalo,Birmingham,0.0,0.0,0,1,2027_465,Icon,Statement,False
Regular,Regular Season,2027,16,Anaheim,Vegas,0.0,0.0,1,1,2027_466,Icon,Association,False
Regular,Regular Season,2027,16,Boise,El Paso,0.0,0.0,0,1,2027_467,Statement,Association,False
Regular,Regular Season,2027,16,Lincoln,San Jose,0.0,0.0,0,1,2027_468,Icon,Association,False
Regular,Regular Season,2027,16,Albuquerque,Honolulu,0.0,0.0,0,1,2027_469,Icon,Association,False
Regular,Regular Season,2027,16,Austin,San Diego,0.0,0.0,0,1,2027_470,Icon,Association,False
Regular,Regular Season,2027,16,Tulsa,St. Louis,0.0,0.0,1,1,2027_471,Icon,Association,False
Regular,Regular Season,2027,16,Anchorage,Seattle,0.0,0.0,1,1,2027_472,Icon,Association,False
Regular,Regular Season,2027,16,Vancouver,Cincinnati,0.0,0.0,0,0,2027_473,Icon,Association,False
Regular,Regular Season,2027,16,Pittsburgh,Little Rock,0.0,0.0,0,1,2027_474,Icon,Association,False
Regular,Regular Season,2027,16,Providence,Birmingham,0.0,0.0,0,1,2027_475,Icon,Statement,False
Regular,Regular Season,2027,16,Jacksonville,Buffalo,0.0,0.0,0,1,2027_476,Icon,Association,False
Regular,Regular Season,2027,16,Kentucky,Columbus,0.0,0.0,1,1,2027_477,Icon,Association,False
Regular,Regular Season,2027,16,Lansing,Tampa Bay,0.0,0.0,0,1,2027_478,Statement,Statement,False
Regular,Regular Season,2027,16,Des Moines,Baltimore,0.0,0.0,0,1,2027_479,Icon,Association,False
Regular,Regular Season,2027,16,Nashville,Manchester,0.0,0.0,0,1,2027_480,Icon,Association,False
Regular,Regular Season,2027,17,San Diego,Tulsa,0.0,0.0,0,1,2027_481,Icon,Association,False
Regular,Regular Season,2027,17,St. Louis,Honolulu,0.0,0.0,0,1,2027_482,Icon,Statement,False
Regular,Regular Season,2027,17,Seattle,San Jose,0.0,0.0,0,1,2027_483,Icon,Association,False
Regular,Regular Season,2027,17,Anchorage,El Paso,0.0,0.0,0,1,2027_484,Statement,Statement,False
Regular,Regular Season,2027,17,Des Moines,Vegas,0.0,0.0,0,0,2027_485,Icon,Association,False
Regular,Regular Season,2027,17,Nashville,Vancouver,0.0,0.0,0,0,2027_486,Icon,Statement,False
Regular,Regular Season,2027,17,Manchester,Anaheim,0.0,0.0,0,0,2027_487,Icon,Association,True
Regular,Regular Season,2027,17,Baltimore,Boise,0.0,0.0,0,0,2027_488,Icon,Association,False
Regular,Regular Season,2027,17,Tampa Bay,Lincoln,0.0,0.0,0,0,2027_489,Icon,Association,False
Regular,Regular Season,2027,17,Columbus,Albuquerque,0.0,0.0,0,0,2027_490,Icon,Association,False
Regular,Regular Season,2027,17,Buffalo,Austin,0.0,0.0,0,0,2027_491,Icon,Association,False
Regular,Regular Season,2027,17,Birmingham,Lansing,0.0,0.0,0,1,2027_492,Icon,Association,False
Regular,Regular Season,2027,17,Little Rock,Kentucky,0.0,0.0,0,1,2027_493,Icon,Association,False
Regular,Regular Season,2027,17,Cincinnati,Jacksonville,0.0,0.0,0,1,2027_494,Icon,Association,False
Regular,Regular Season,2027,17,Pittsburgh,Providence,0.0,0.0,1,1,2027_495,Statement,Statement,False
Regular,Regular Season,2027,17,Austin,Lincoln,0.0,0.0,0,1,2027_496,Icon,Association,False
Regular,Regular Season,2027,17,Tulsa,Boise,0.0,0.0,0,1,2027_497,Icon,Association,False
Regular,Regular Season,2027,17,Anchorage,Anaheim,0.0,0.0,0,1,2027_498,Icon,Association,False
Regular,Regular Season,2027,17,Seattle,Vancouver,0.0,0.0,1,1,2027_499,Icon,Association,False
Regular,Regular Season,2027,17,St. Louis,Vegas,0.0,0.0,0,1,2027_500,Icon,Association,False
Regular,Regular Season,2027,17,San Diego,El Paso,0.0,0.0,0,1,2027_501,Icon,Association,False
Regular,Regular Season,2027,17,Honolulu,San Jose,0.0,0.0,1,1,2027_502,Icon,Association,False
Regular,Regular Season,2027,17,Albuquerque,Kentucky,0.0,0.0,0,0,2027_503,Icon,Statement,False
Regular,Regular Season,2027,17,Lansing,Jacksonville,0.0,0.0,0,1,2027_504,Icon,Association,False
Regular,Regular Season,2027,17,Des Moines,Providence,0.0,0.0,0,1,2027_505,Association,Statement,True
Regular,Regular Season,2027,17,Nashville,Pittsburgh,0.0,0.0,0,1,2027_506,Icon,Statement,False
Regular,Regular Season,2027,17,Manchester,Cincinnati,0.0,0.0,0,1,2027_507,Icon,Association,False
Regular,Regular Season,2027,17,Baltimore,Little Rock,0.0,0.0,0,1,2027_508,Icon,Association,False
Regular,Regular Season,2027,17,Tampa Bay,Birmingham,0.0,0.0,1,1,2027_509,Icon,Statement,False
Regular,Regular Season,2027,17,Columbus,Buffalo,0.0,0.0,0,1,2027_510,Icon,Association,False
Regular,Regular Season,2027,18,Tulsa,El Paso,0.0,0.0,1,1,2027_511,Icon,Association,False
Regular,Regular Season,2027,18,Vegas,San Jose,0.0,0.0,1,1,2027_512,Icon,Association,False
Regular,Regular Season,2027,18,Vancouver,Honolulu,0.0,0.0,0,1,2027_513,Icon,Statement,False
Regular,Regular Season,2027,18,Anaheim,San Diego,0.0,0.0,1,1,2027_514,Icon,Association,False
Regular,Regular Season,2027,18,Boise,St. Louis,0.0,0.0,0,1,2027_515,Icon,Statement,False
Regular,Regular Season,2027,18,Lincoln,Seattle,0.0,0.0,1,1,2027_516,Icon,Association,False
Regular,Regular Season,2027,18,Albuquerque,Anchorage,0.0,0.0,0,1,2027_517,Icon,Association,False
Regular,Regular Season,2027,18,Austin,Des Moines,0.0,0.0,0,0,2027_518,Icon,Association,False
Regular,Regular Season,2027,18,Lansing,Nashville,0.0,0.0,0,1,2027_519,Statement,Association,False
Regular,Regular Season,2027,18,Kentucky,Manchester,0.0,0.0,0,1,2027_520,Icon,Association,False
Regular,Regular Season,2027,18,Jacksonville,Baltimore,0.0,0.0,0,1,2027_521,Icon,Association,False
Regular,Regular Season,2027,18,Providence,Tampa Bay,0.0,0.0,0,1,2027_522,Icon,Association,False
Regular,Regular Season,2027,18,Pittsburgh,Columbus,0.0,0.0,0,1,2027_523,Icon,Association,False
Regular,Regular Season,2027,18,Cincinnati,Buffalo,0.0,0.0,0,1,2027_524,Icon,Statement,False
Regular,Regular Season,2027,18,Little Rock,Birmingham,0.0,0.0,1,1,2027_525,Icon,Association,False
Regular,Regular Season,2027,18,El Paso,Honolulu,0.0,0.0,0,1,2027_526,Icon,Association,False
